,Holding Period Returns,,,,,,,
DATE,MSFT,XOM,GE,JPM,INTC,C,VWRETD,SPRTRN
05.03.12,-0.00857,0.007877,-0.00633,-0.00566,-0.01393,-0.01232,-0.00455,-0.00387
06.03.12,-0.0077,-0.01322,-0.02281,-0.02673,0.002449,-0.04632,-0.01738,-0.01537
07.03.12,0.009032,-0.00035,0.019001,0.016022,0.011464,0.034869,0.007942,0.006901
08.03.12,0.005339,-0.01165,0.013852,0.012265,-0.0026,0.022864,0.010859,0.009818
09.03.12,-0.00063,-0.00625,0.000525,0.01459,0.008569,0.005882,0.004495,0.003631
12.03.12,0.001563,0.014828,0.004727,-0.01194,-0.00314,0.002632,-0.00137,0.00016
13.03.12,0.019663,0.015313,0.024046,0.070301,0.018714,0.062992,0.017606,0.018132
14.03.12,0.003061,-0.00967,0.010209,0.004379,-0.00109,-0.03402,-0.00392,-0.0012
15.03.12,0.002441,0.000814,0.018696,0.0257,0.010561,0.030105,0.006511,0.005967
16.03.12,-0.00761,0.004066,0.001984,-0.00291,-0.00072,0.01158,0.001335,0.001119
19.03.12,-0.01227,0.006363,0.000495,0.009648,0.000361,0.013083,0.003999,0.003974
20.03.12,-0.00652,-0.00448,-0.00693,0.008444,0.00036,0.024482,-0.00451,-0.003
21.03.12,-0.0025,-0.00681,0,-0.00573,0.000901,-0.00735,-0.00112,-0.00187
22.03.12,0.002664,-0.00791,-0.01096,-0.01042,0.00432,-0.02381,-0.0081,-0.00721
23.03.12,0.000469,0.002578,-0.00353,0.011422,-0.00072,0.006368,0.004472,0.003109
26.03.12,0.018119,0.0173,0.01365,0.022365,0.0113,0.007944,0.013959,0.013886
27.03.12,-0.00215,-0.00471,-0.0005,-0.00607,0,-0.01737,-0.00365,-0.00282
28.03.12,-0.01015,-0.00877,-0.0015,0.008281,-0.01384,0.007613,-0.00552,-0.00494
29.03.12,-0.00218,0.002562,-0.003,-0.01297,0.01295,-0.01484,-0.0019,-0.00161
30.03.12,0.004203,0.007551,0.006015,0.006788,-0.0016,0.001096,0.003351,0.003698
02.04.12,0.001085,0.00392,-0.00249,0.003262,0.009426,0.008755,0.008052,0.007505
03.04.12,-0.01084,-0.01424,-0.003,-0.00889,-0.00951,-0.01356,-0.00445,-0.00399
04.04.12,-0.02286,-0.0099,-0.01102,-0.02224,-0.0064,-0.03657,-0.01181,-0.0102
05.04.12,0.009933,-0.00188,-0.01267,-0.00158,0.005013,-0.00714,-0.0008,-0.00063
09.04.12,-0.01333,-0.01108,-0.01488,-0.01015,-0.01104,-0.02357,-0.01136,-0.01136
10.04.12,-0.02026,-0.02039,-0.02396,-0.02119,-0.01117,-0.03268,-0.01801,-0.01708
11.04.12,-0.0041,0.00645,0.014408,0.024441,0.014572,0.022063,0.008509,0.007449
12.04.12,0.020761,0.010883,0.015255,0.018859,0.022621,0.030966,0.015079,0.013779
13.04.12,-0.00533,-0.00778,-0.02176,-0.03635,-0.01369,-0.03509,-0.01239,-0.01248
16.04.12,0.008601,0.012779,0.001059,0.002777,0.011214,0.017659,-0.00059,-0.0005
17.04.12,0.011746,0.017141,0.02328,0.013155,0.002288,0.031765,0.014948,0.015487
18.04.12,-0.00954,0.003511,-0.01241,-0.0139,-0.01827,0,-0.00403,-0.00406
19.04.12,-0.00418,-0.00548,0.002094,-0.00162,-0.0093,-0.00656,-0.00466,-0.00593
20.04.12,0.045469,0.000235,0.011494,-0.01157,-0.00325,-0.02755,0.001631,0.001169
23.04.12,-0.00925,0.004572,-0.01498,0.003043,-0.00544,-0.01889,-0.00953,-0.00841
24.04.12,-0.00623,0.007235,0.024646,0.010035,-0.0051,0.005113,0.003249,0.00368
25.04.12,0.008772,0.006257,-0.00461,-0.00277,0.020139,0.00778,0.013821,0.013645
26.04.12,-0.0028,-0.00898,0.00874,0.014829,0.012922,0.005938,0.006807,0.00668
27.04.12,-0.00405,0.000116,0.008155,-0.0105,0.00567,-0.01122,0.003895,0.002414
30.04.12,0.001094,0.00302,-0.01011,-0.00831,0.000529,-0.01358,-0.00431,-0.00388
01.05.12,-0.00016,0.008108,0.011236,0.018846,0.019546,0.016795,0.004869,0.005658
02.05.12,-0.00656,-0.00965,-0.00152,-0.01347,0.007945,-0.02679,-0.00204,-0.0025
03.05.12,-0.00126,-0.00638,-0.00809,-0.0044,-0.01405,-0.00642,-0.00994,-0.00766
04.05.12,-0.02456,-0.01261,-0.01377,-0.0293,-0.02311,-0.02709,-0.01567,-0.01615
07.05.12,-0.01065,-0.00106,-0.00103,0.000719,-0.00502,0.002215,0.000556,0.000351
08.05.12,-0.00489,-0.00545,-0.00362,-0.00957,-0.01405,-0.01105,-0.00535,-0.00428
09.05.12,0.008525,-0.00845,-0.01766,-0.01788,-0.00658,-0.02778,-0.00602,-0.0067
10.05.12,-0.00065,0.0012,0.009519,0.002461,0.001839,0.006568,0.002869,0.002517
11.05.12,0.013663,0.003139,-0.00419,-0.09278,0.014317,-0.04241,-0.00278,-0.00339
14.05.12,-0.0154,-0.01179,-0.02157,-0.03166,-0.02226,-0.04123,-0.01216,-0.01111
15.05.12,-0.0088,-0.00402,-0.01075,0.012573,-0.005,-0.01244,-0.00603,-0.00575
16.05.12,-0.01026,0.004646,0.032609,-0.02152,-0.01432,-0.03131,-0.00493,-0.0044
17.05.12,-0.00602,-0.00316,-0.00632,-0.04315,-0.01151,-0.01895,-0.01584,-0.01505
18.05.12,-0.01514,-0.00537,0.003708,-0.01297,-0.00458,-0.01515,-0.00814,-0.00739
21.05.12,0.016399,0.006996,0.008971,-0.02926,0.003069,0.009227,0.017751,0.016036
22.05.12,0.000336,-0.0011,0.003138,0.04614,-0.00459,0.025524,-0.00047,0.000486
23.05.12,-0.02184,0.001098,0,0.007351,-0.02267,0.008544,0.002796,0.001694
24.05.12,-0.00137,0.006948,0.00365,-0.00847,0.008255,-0.01805,0.001002,0.00138
25.05.12,-0.00034,-0.00642,-0.0026,-0.01384,0.003509,-0.00713,-0.00154,-0.00217
29.05.12,0.017206,-0.00183,0.007812,0.003881,0.013598,0.020778,0.011224,0.011079
30.05.12,-0.00744,-0.02612,-0.01602,-0.01992,0.001533,-0.03775,-0.01548,-0.01434
31.05.12,-0.00511,-0.01454,0.002626,0.005765,-0.0111,0.019615,-0.00196,-0.00228
01.06.12,-0.02535,-0.00903,-0.02881,-0.0368,-0.02709,-0.04225,-0.02451,-0.02464
04.06.12,0.003515,-0.00116,-0.02104,-0.02913,-0.00398,-0.02245,-0.001,0.00011
05.06.12,-0.00158,-0.00296,0.004959,0.031935,0.015575,0.03747,0.007847,0.005727
06.06.12,0.029644,0.033247,0.035088,0.033761,0.025167,0.053981,0.022686,0.023049
07.06.12,-0.00409,0.006361,0.006356,-0.00786,-0.00499,-0.00848,-0.00137,-0.00011
08.06.12,0.014369,0.001859,0.010526,0.026516,0.018119,0.031958,0.007125,0.008114
11.06.12,-0.02546,-0.00705,-0.00469,-0.02553,-0.01609,-0.04645,-0.01395,-0.01262
12.06.12,0.01367,0.012333,0.019362,0.028946,0.020589,0.043051,0.011662,0.011651
13.06.12,-0.00546,-0.00775,-0.00565,0.015694,0.000754,0.00181,-0.00694,-0.00702
14.06.12,0.007209,0.018603,0.018069,0.010204,0.016579,0.008674,0.009494,0.010815
15.06.12,0.023177,0.013272,0.014199,0.010967,0.013343,0.014332,0.010109,0.010338
18.06.12,-0.006,-0.00132,-0.0125,-0.0117,0.002926,-0.02685,0.002201,0.001445
19.06.12,0.02882,0.016484,0.012658,0.021953,0.003282,0.034483,0.011614,0.009816
20.06.12,0.007492,0.0058,0.005,0.030243,0.004726,0.012632,-0.00147,-0.00169
21.06.12,-0.0257,-0.03366,-0.0199,-0.02579,-0.03365,-0.03569,-0.02345,-0.02226
22.06.12,0.018749,0,0.014337,0.013517,0.008424,0.005749,0.007247,0.007175
25.06.12,-0.0272,-0.0106,-0.01464,-0.01862,-0.03286,-0.0443,-0.01543,-0.01596
26.06.12,0.00519,0.014279,0.014344,0.011042,-0.00173,-0.00075,0.004859,0.004773
27.06.12,0.004997,0.009709,0.016667,0.029964,0.008268,0.013842,0.009026,0.008985
28.06.12,-0.00862,-0.0012,0.003477,-0.02447,-0.01487,-0.0262,-0.00213,-0.00211
29.06.12,0.022735,0.029723,0.031683,-0.00418,0.031746,0.038651,0.02561,0.02492
02.07.12,-0.00098,-0.00269,-0.0168,0.015393,0.000563,0.001824,0.003868,0.002459
03.07.12,0.006545,0.011015,-0.00293,-0.00276,0.007313,0.006919,0.00894,0.006232
05.07.12,-0.00195,-0.00823,-0.0049,-0.04181,-0.01154,-0.0293,-0.00412,-0.00469
06.07.12,-0.01678,-0.009,-0.01623,-0.01396,-0.01488,-0.01788,-0.00996,-0.00943
09.07.12,-0.00613,-0.01356,0.002,0.00177,0.000573,-0.00948,-0.00219,-0.00164
10.07.12,-0.00867,-0.00646,-0.02096,0.008539,-0.02331,-0.00881,-0.00881,-0.00813
11.07.12,-0.0148,0.015281,0.003058,0.009927,-0.00665,-0.00039,-0.0003,-1.50E-05
12.07.12,-0.02287,-0.00308,-0.0122,-0.0159,-0.0256,-0.02281,-0.00488,-0.00499
13.07.12,0.026546,0.016048,0.016975,0.059636,0.020614,0.054193,0.015253,0.016497
16.07.12,0.001701,-0.00491,-0.00911,-0.02717,-0.00475,0.006004,-0.00247,-0.00231
17.07.12,0.007473,0.007995,0.006636,-0.00285,0.009948,0.021261,0.006708,0.00741
18.07.12,0.026635,0.005599,0.006085,-0.00086,0.032703,-0.01023,0.006246,0.006681
19.07.12,0.007061,0,-0.00202,-0.0143,-0.00572,-0.01882,0.002819,0.002717
20.07.12,-0.01794,-0.00302,0.003535,-0.01625,-0.02072,-0.02708,-0.00991,-0.01006
23.07.12,-0.02773,-0.00861,0.011072,0.015929,-0.01019,-0.02049,-0.01014,-0.00891
24.07.12,-0.00444,-0.00739,-0.00597,0.00842,-0.0101,-0.00395,-0.00941,-0.00904
25.07.12,-0.01098,0.007803,0.001502,0.012669,0.004999,0.021791,0.000714,-0.00031
26.07.12,0.011446,0.015016,0.028,0.018197,0.014723,0.019,0.015498,0.016541
27.07.12,0.020405,0.010749,0.01751,0.030159,0.020392,0.038813,0.018906,0.019081
30.07.12,-0.00387,0.001258,-0.00574,-0.02033,-0.00999,-0.00586,-0.0008,-0.00048
31.07.12,-0.00574,-0.00811,-0.0024,-0.00387,-0.00233,-0.00037,-0.00497,-0.00432
01.08.12,-0.00204,0.000691,-0.00096,0,0.008949,-0.0129,-0.00448,-0.00303
02.08.12,-0.00748,-0.01185,-0.01013,-0.02306,-0.00077,-0.02203,-0.00729,-0.00737
03.08.12,0.019185,0.019446,0.021442,0.026159,0.021034,0.0466,0.019216,0.01904
06.08.12,0.006723,-0.00114,0.000477,0.005819,0.00305,0.042336,0.003528,0.002329
07.08.12,0.010351,0.005375,0.007153,0.019559,0.007222,0.011555,0.006347,0.005107
08.08.12,0.002313,0.004095,-0.00521,0.004053,0.003774,-0.00104,0.000184,0.000621
09.08.12,0.005605,0.005551,0.00238,-0.00646,0.003759,0,0.001632,0.000414
10.08.12,-0.00262,0.002721,0.001899,0.001354,0.006742,0.001386,0.001878,0.002188
13.08.12,-0.00099,-0.00339,-0.00521,0.000541,-0.00707,-0.00415,-0.0019,-0.00125
14.08.12,-0.00197,0.000681,-0.00238,0.002974,-0.00787,-0.00035,-0.00001,-0.00013
15.08.12,0.002323,-0.00227,0.000955,-0.00081,-0.00793,-0.00104,0.002741,0.00114
16.08.12,0.019205,0.007614,0.004294,0.000809,0.012181,0.002784,0.007898,0.007101
17.08.12,0.003899,-0.00305,-0.00238,-0.00323,-0.00978,0.007287,0.002643,0.001872
20.08.12,-0.00518,-0.00509,-0.00333,0.010546,-0.0038,0.032725,-0.0006,-2.10E-05
21.08.12,0.001952,-0.00557,-0.00382,0.017929,-0.00458,0.025017,-0.00233,-0.0035
22.08.12,-0.00844,0.003087,-0.00336,-0.00552,-0.01455,-0.00781,-0.0001,0.000226
23.08.12,-0.00933,-0.00479,-0.00674,-0.01586,-0.02682,-0.02968,-0.00733,-0.00807
24.08.12,0.010081,0.008476,0.007752,-0.00161,-0.00519,0.008281,0.005503,0.006455
27.08.12,0.004254,-0.00352,0.002404,0.001614,-0.00281,-0.00469,-0.00055,-0.00049
28.08.12,-0.00196,0.004103,-0.00192,-0.00269,0.006441,-0.01179,0.00025,-0.00081
29.08.12,0.000653,-0.00227,0.000481,0.004578,-0.01328,0.019427,0.001006,0.000844
30.08.12,-0.01077,-0.00796,-0.00865,-0.01072,-0.01613,-0.00869,-0.00779,-0.00781
31.08.12,0.016491,0.001147,0.003391,0.006504,0.023074,0.002024,0.005874,0.005073
04.09.12,-0.01411,-0.00206,-0.00966,-0.0035,-0.01671,-0.00034,0.000683,-0.00117
05.09.12,0.000165,0.00241,0.006826,0.002702,-0.00102,0.002357,-0.0006,-0.00107
06.09.12,0.031425,0.019008,0.031961,0.042576,0.028905,0.045348,0.019456,0.020436
07.09.12,-0.0126,0.010451,0.013139,0.015766,-0.03606,0.030527,0.005651,0.00405
10.09.12,-0.00743,-0.00489,-0.0051,-0.01374,-0.03845,-0.00748,-0.00568,-0.00615
11.09.12,0.002279,0.001565,0.005121,0.021672,0.003439,0.026076,0.003425,0.003135
12.09.12,-0.00033,-0.00078,0.013895,0.008081,-0.00643,0.011941,0.002643,0.002093
13.09.12,0.005036,0.01876,0.005939,0.037074,0.007115,0.04236,0.01528,0.01631
14.09.12,0.00889,0.011729,0.004087,0.004106,0.000642,0.009869,0.00614,0.003959
17.09.12,0,-0.00423,-0.00271,-0.00914,-0.00257,-0.02098,-0.00455,-0.00313
18.09.12,-0.00112,-0.00283,0.008617,0.001699,0.002574,-0.00352,-0.00178,-0.00128
19.09.12,-0.00395,-0.01178,0.008543,0.001939,-0.00941,0.007071,0.001315,0.001185
20.09.12,0.012817,0.010489,0.007579,-0.00218,0.001244,-0.01083,-0.00194,-0.00054
21.09.12,-0.00827,0.004371,0.004458,-0.00897,-0.00232,-0.00414,0.000447,-7.50E-05
24.09.12,-0.01315,-0.00044,-0.00755,0.008562,-0.01427,-0.00535,-0.00307,-0.00223
25.09.12,-0.01267,-0.00152,-0.00224,-0.01649,-0.01141,-0.01881,-0.0108,-0.0105
26.09.12,-0.0074,-0.00556,-0.00941,-0.00765,0.004881,-0.01065,-0.00551,-0.00574
27.09.12,-0.00017,0.006248,0.028507,0.010934,0.01943,0.01415,0.010037,0.009649
28.09.12,-0.01326,-0.00381,-0.00088,-0.00492,-0.01863,-0.00758,-0.0045,-0.00448
01.10.12,-0.00907,0.003827,0.004403,0.012105,0.004414,0.000917,0.002808,0.002652
02.10.12,0.005765,-0.00087,-0.00088,-0.00122,0.003735,0.015572,0.001179,0.000872
03.10.12,0.006743,-0.00022,0.005265,0.005865,-0.0127,0.024053,0.00252,0.003624
04.10.12,0.005693,0.005671,0.001746,0.023495,-0.00377,0.026424,0.007665,0.007174
05.10.12,-0.00599,0.003578,0.007407,-0.00263,0.00957,-0.00544,-0.00014,-0.00032
08.10.12,-0.00235,0.001405,-0.00865,-0.0012,-0.0075,0.000288,-0.00357,-0.00346
09.10.12,-0.01679,-0.00593,-0.01309,-0.00672,-0.0271,-0.00518,-0.00978,-0.00989
10.10.12,-0.01025,-0.01194,-0.0084,0.009425,-0.00639,0.015607,-0.00555,-0.00619
11.10.12,-0.00104,0.001538,0.003567,0.0079,-0.00368,0.010814,0.001748,0.000195
12.10.12,0.008636,-0.00154,-0.00133,-0.0114,-0.00921,-0.02168,-0.0035,-0.00297
15.10.12,0.010616,0.005273,0.007117,0.018261,0.011625,0.054964,0.007238,0.008078
16.10.12,-0.00068,0.009507,0,0.010618,0.028532,0.016094,0.009928,0.01027
17.10.12,0.003391,0.010933,0.011926,0.011441,-0.02506,0.031678,0.005076,0.004117
18.10.12,-0.00321,0.000964,-0.00437,-0.00716,-0.00551,-0.00026,-0.00269,-0.00244
19.10.12,-0.02899,-0.01423,-0.0342,-0.01604,-0.01869,-0.0328,-0.01563,-0.01657
22.10.12,-0.02235,0.000434,-0.01498,-0.00544,0.00917,0.01507,0.000194,0.00044
23.10.12,0.001679,-0.0218,-0.01936,-0.01806,0.006058,-0.022,-0.01291,-0.01444
24.10.12,-0.00517,-0.00333,-0.00094,0.009194,-0.00602,0.011114,-0.00262,-0.00309
25.10.12,-0.00079,0.006119,0,-0.00096,0.010718,0.002949,0.003295,0.002996
26.10.12,0.011836,0.002101,-0.00706,-0.01224,0.011987,-0.02165,-0.00138,-0.00073
31.10.12,0.011698,0.006069,-0.00237,0.012634,-0.01458,0.021585,0.002487,0.000156
01.11.12,0.034163,0.004716,0.013295,0.027831,0.029126,0.015245,0.011187,0.010927
02.11.12,-0.00052,-0.01452,-0.00141,-0.0098,-0.00899,-0.00922,-0.00974,-0.00938
05.11.12,0.004414,0.003988,0.004693,-0.00354,0.000186,-0.00745,0.002246,0.002164
06.11.12,0.007762,0.010813,0.008407,0.014431,-0.005,0.030815,0.007865,0.007853
07.11.12,-0.02612,-0.03122,-0.02131,-0.05597,-0.03774,-0.06291,-0.02105,-0.02371
08.11.12,-0.00929,-0.01259,-0.01136,-0.00198,-0.00383,-0.00139,-0.01156,-0.01221
09.11.12,0.000694,0.001614,0.005266,0.005445,-0.00144,-0.00194,0.000938,0.001699
12.11.12,-0.02116,0.001261,-0.00524,-0.00099,-0.00168,0.013638,-0.00022,0.00013
13.11.12,-0.03191,-0.00973,-0.01005,-0.01331,-0.02336,-0.00714,-0.00415,-0.00399
14.11.12,-0.00921,-0.00463,-0.0324,-0.01873,-0.01578,-0.03153,-0.01469,-0.01385
15.11.12,-0.00668,0.000813,0.002499,0.002545,0.003507,0.005425,-0.00294,-0.00159
16.11.12,-0.00524,0.003599,0.004487,0.003554,0.007988,-0.00653,0.00619,0.00484
19.11.12,0.007798,0.014112,0.02531,0.026815,0.002972,0.032018,0.019175,0.019862
20.11.12,-0.00066,-0.00194,-0.00194,0.00271,-0.03639,-0.00277,0.000991,0.000663
21.11.12,0.008985,0.005829,0.00291,0.000737,-0.00785,-0.00639,0.003116,0.00232
23.11.12,0.027829,0.012271,0.017408,0.008839,0.018595,0.007269,0.012714,0.013026
26.11.12,-0.01137,-0.00528,0.000951,-0.00511,0.008367,-0.01277,-0.00165,-0.00203
27.11.12,-0.01114,-0.01433,-0.00902,-0.00318,0.002263,-0.0149,-0.00443,-0.00523
28.11.12,0.01034,0.008586,0.012937,0.001963,0.008028,0.000856,0.007487,0.007856
29.11.12,-0.01499,0.000227,-0.00047,0.009552,-0.02788,0.003992,0.005424,0.00427
30.11.12,-0.01243,0.000227,0,-0.0034,0.001792,-0.01818,0.000261,0.000162
03.12.12,-0.00697,-0.00601,-0.01467,-0.00657,-0.00128,-0.01012,-0.00422,-0.00475
04.12.12,-0.00225,-0.00479,0.001921,-0.00588,0.021975,0.002046,-0.00128,-0.00171
05.12.12,0.011377,0.006193,0.017737,0.015529,-0.00598,0.063284,0.001759,0.001585
06.12.12,0.002062,0.003078,0.006595,0.006553,0.015617,0.015359,0.00284,0.003307
07.12.12,-0.0101,0.006818,0.004211,0.026284,-0.00025,0.016748,0.002525,0.002921
10.12.12,0.018333,-0.00214,-0.00326,-0.00587,-0.00372,-0.01196,0.001533,0.000338
11.12.12,0.014105,0.00656,0.00561,0.0078,0.028386,-0.00511,0.00615,0.006549
12.12.12,-0.00293,0.005169,0.012552,0.003049,0.000969,0.014324,0.000254,0.000448
13.12.12,-0.00477,-0.00973,-0.00735,0.000234,-0.00871,-0.0064,-0.00587,-0.00632
14.12.12,-0.01107,-0.00565,0,0.000701,0.001791,0.008313,-0.0031,-0.00414
17.12.12,0.01063,0.008969,0.014339,0.015651,0.002109,0.041223,0.010176,0.011871
18.12.12,0.017162,0.007764,-0.01094,0.00897,0.01896,0.007918,0.011103,0.011487
19.12.12,-0.00907,-0.01255,-0.03135,-0.00775,0.006679,-0.00025,-0.00464,-0.00759
20.12.12,0.013548,0.005129,0.010947,0.022973,-0.00335,0.018251,0.004884,0.005488
21.12.12,-0.00831,-0.01868,-0.00808,-0.0119,-0.01257,-0.01693,-0.00849,-0.00938
24.12.12,-0.01421,-0.00355,-0.00287,-0.00182,-0.00602,-0.00279,-0.00221,-0.00244
26.12.12,-0.00739,0.001726,-0.0024,0.000911,0.000485,0.004317,-0.00496,-0.00479
27.12.12,0.003723,-0.00241,-0.00385,-0.00751,-0.00678,-0.00759,-0.00068,-0.00122
28.12.12,-0.01521,-0.02026,-0.01208,-0.00894,-0.01365,-0.00612,-0.00927,-0.01105
31.12.12,0.006015,0.017039,0.026908,0.016862,0.019278,0.014099,0.016421,0.016942
02.01.13,0.034081,0.024957,0.016675,0.022536,0.036857,0.04272,0.024984,0.025403
03.01.13,-0.0134,-0.0018,-0.01125,-0.00202,-0.00281,0.003394,-0.00191,-0.00209
04.01.13,-0.01872,0.00463,0.004739,0.017725,-0.00751,0.025122,0.005624,0.004865
07.01.13,-0.00187,-0.01158,-0.0033,0.001102,0.004253,0.000948,-0.00255,-0.00312
08.01.13,-0.00525,0.006255,-0.01089,0.001982,-0.00753,-0.00024,-0.00222,-0.00324
09.01.13,0.00565,-0.00384,0.002392,-0.00066,0.01707,-0.00989,0.0034,0.002656
10.01.13,-0.00899,0.010892,0.010501,0.014955,0.016317,0.018792,0.006801,0.007597
11.01.13,0.013983,0.005724,-0.00189,-0.00022,0.009174,-0.01144,0.000247,-4.80E-05
14.01.13,0.002236,-0.00034,-0.00047,-0.00564,-4.50E-05,-0.00283,-0.00035,-0.00093
15.01.13,0.0119,-0.00056,0.003788,0.010244,-0.00541,0.00829,0.001962,0.001129
16.01.13,-0.00625,-0.00067,-0.00377,0.01014,0.010512,-0.00211,-0.00073,0.000197
17.01.13,0.007766,0.008159,0.008523,-0.00812,0.02578,-0.02919,0.005922,0.005643
18.01.13,0,0.006652,0.034742,0.000431,-0.06305,0.010184,0.002936,0.003403
22.01.13,-0.00367,0.001322,-0.00136,0.001722,-0.00377,0.00288,0.005185,0.004428
23.01.13,0.016943,-0.00242,-0.00318,-0.00666,-0.00283,0.005744,0.000285,0.001507
24.01.13,0.000724,0.007167,0.005014,0.003028,-0.00758,0.018563,0.000646,0.000007
25.01.13,0.009048,0.00416,0.010884,0.017037,0.000477,0.00257,0.005241,0.005445
28.01.13,0.001112,-0.00676,0.009421,-0.01103,0.004294,-0.01328,-0.00132,-0.00185
29.01.13,0.003547,0.007134,0,0.010292,0.010926,-0.00425,0.003618,0.005106
30.01.13,-0.00571,-0.01188,-0.012,0.000212,0.004229,-0.00498,-0.00387,-0.0039
31.01.13,-0.01436,-0.00772,0.002249,-0.0017,-0.01544,0.005244,-0.00079,-0.00256
01.02.13,0.017486,0.000778,0.01526,0.017003,0.014971,0.020398,0.00928,0.010053
04.02.13,-0.01754,-0.00988,-0.01371,-0.00355,-0.00913,-0.01883,-0.01103,-0.01154
05.02.13,0.002004,0.006618,0.010309,0.02328,0.011503,0.016821,0.009256,0.010416
06.02.13,-0.00564,0.000557,-0.00444,-0.00369,-0.0089,0.003029,0.001308,0.000549
07.02.13,-0.00209,-0.0108,0.001782,-0.00782,-0.00858,-0.00418,-0.00211,-0.00181
08.02.13,0.009786,0.004079,0.00089,0.008294,0.00913,-0.00443,0.005389,0.005658
11.02.13,0.011252,-0.00372,-0.00222,0.000617,0.001429,0.011012,-0.001,-0.00061
12.02.13,0.000718,0.002039,0.005791,0.009864,0.007608,0.02781,0.002184,0.001595
13.02.13,0.00538,0.002374,0.035872,-0.00936,0.002831,-0.00789,0.001387,0.000592
14.02.13,0.000357,-0.00169,0.000855,0.011093,-0.00094,0.007273,0.000847,0.000691
15.02.13,-0.00107,-0.00181,-0.00513,-0.00691,-0.00542,-0.01083,-0.002,-0.00105
19.02.13,0.009461,0.010865,0.019751,0.011661,-0.00142,0.015055,0.006938,0.007337
20.02.13,-0.00624,-0.00392,-0.01432,-0.01699,-0.01684,-0.02876,-0.01331,-0.0124
21.02.13,-0.01364,-0.00427,0.001709,-0.00741,-0.02316,-0.02013,-0.00703,-0.0063
22.02.13,0.009822,0.006886,0.005589,0.013679,0.008395,0.01039,0.008675,0.008773
25.02.13,-0.01405,-0.01682,-0.0248,-0.02474,-0.00931,-0.03833,-0.01714,-0.01831
26.02.13,0,0.009236,0.010522,-0.0021,0.017301,0.003402,0.005658,0.006109
27.02.13,0.016076,0.011524,0.013883,0.035294,0.017007,0.02107,0.012262,0.012726
28.02.13,-0.00036,0.000223,-0.00642,-0.00731,-0.00239,-0.00451,-0.00064,-0.00086
01.03.13,0.005396,-0.00134,-0.00129,-0.0002,0.007184,0.003336,0.001766,0.002324
04.03.13,0.007156,-0.00537,0.00345,0.003885,0.011412,0.01971,0.003656,0.004611
05.03.13,0.007105,0.00742,0.013752,0.007943,0.011283,0.01537,0.009194,0.009566
06.03.13,-0.00917,-0.00056,0.003391,0.010911,0.011158,0.022477,0.00166,0.001085
07.03.13,0.00178,-0.00949,0.000422,0.011993,0.006437,0.009421,0.002326,0.001816
08.03.13,-0.00498,0.002931,0.003801,-0.00849,-0.01416,0.037333,0.004894,0.004481
11.03.13,-0.00464,0.002136,-0.00631,0.005578,0.005097,0.019709,0.002693,0.003249
12.03.13,0.001435,0,-0.00889,-0.00396,-0.00231,-0.01366,-0.00193,-0.0024
13.03.13,0.000179,0.001122,0.003417,-0.00239,0.000693,0.000426,0.000791,0.001314
14.03.13,0.007881,0.006386,0.008514,0.016746,-0.00023,0.010432,0.005948,0.005603
15.03.13,-0.00355,-0.00512,-0.01055,-0.01922,-0.0127,-0.00421,-0.00152,-0.00162
18.03.13,0.002319,-0.00671,-0.00811,-0.0102,-0.00538,-0.02158,-0.00532,-0.00551
19.03.13,0.002847,-0.00214,0.003011,-0.00626,-0.00564,-0.00973,-0.0029,-0.00242
20.03.13,0.004791,0.000564,0.006003,-0.00163,0.001892,0.006552,0.007238,0.006697
21.03.13,-0.00724,-0.00519,-0.00725,-0.01568,-0.00661,-0.01866,-0.00756,-0.00828
22.03.13,0.00498,0.012703,0.003435,0.008893,0.013783,0,0.005839,0.007174
25.03.13,-0.00319,-0.00302,-0.00556,-0.00533,-0.00844,-0.01636,-0.00308,-0.00334
26.03.13,-0.00018,0.012469,-0.00516,0.002473,0.029078,0.007642,0.007288,0.007785
27.03.13,0.007636,0.004993,-0.00087,-0.01789,0.002986,-0.00825,-0.00012,-0.00059
28.03.13,0.008283,-0.00519,0.000866,-0.00649,0.000229,-0.00495,0.004038,0.004057
01.04.13,0.000175,0.007324,-0.00173,0.007796,-0.01855,-0.01017,-0.00537,-0.00447
02.04.13,0.006641,-0.00209,0.011265,0.009408,0.001167,0.007308,0.002712,0.005172
03.04.13,-0.00833,-0.00718,-0.01457,-0.02341,-0.01888,-0.0365,-0.01185,-0.01055
04.04.13,0.001225,-0.00178,0.003478,0.013661,0.004038,0.006353,0.003815,0.004048
05.04.13,0.003672,-0.00847,-0.0065,0.008844,-0.00923,0.005611,-0.00352,-0.0043
08.04.13,-0.00383,-0.00461,0.008286,0.013985,0.007163,0.012788,0.006627,0.006303
09.04.13,0.035677,0.001919,-0.0026,0.002058,0.031294,0.007576,0.003707,0.003544
10.04.13,0.022627,-0.00101,0.02255,0.011709,0.023448,0.026658,0.01161,0.012189
11.04.13,-0.04442,0.006089,0.000424,0.001218,-0.01954,-0.00422,0.003194,0.003552
12.04.13,-0.00501,-0.00258,-0.00551,-0.00608,-0.00687,-0.00201,-0.00377,-0.00284
